qx,qy,qz,qw,tx,ty,tz,tx_smooth,ty_smooth,tz_smooth
0.05709395113514304,0.08927970857491667,-0.06650759217325974,0.07846828720759494,0.07435147320891228,0.985425880132324,0.1313409297393446,0.06153282503302927,0.9850883477194736,0.14097313196311312
0.05703460720326725,0.08927627540170148,-0.06652645497816168,0.07450763584937846,0.07316004075551401,0.9859311352991376,0.13052209998648046,0.06451735729222209,0.9853269461829909,0.1379069159569288
0.05704503347704026,0.08922643140646541,-0.0666241333168267,0.07044852888746,0.07280276751852206,0.98653537348035,0.1283927998452779,0.06803413909014035,0.9855313087870984,0.135162843782015
0.057362228059249835,0.08868586733058438,-0.06668288138280143,0.06842558762378446,0.048621044442839136,0.9897320167206632,0.11569122469136554,0.06750781682128018,0.9861249040860655,0.13120600284518882
0.05736216317569931,0.08865962960785734,-0.0667422930037942,0.066026350371865,0.043637213181809416,0.9902798869792834,0.11437683803273505,0.06514994182648971,0.986813333893772,0.12752903015735662
0.057459548162984035,0.08855324085782043,-0.06672275511498321,0.06998440184838697,0.04917899611272649,0.9900672365244709,0.1115817053561292,0.06255009428288119,0.987516137399117,0.12375130584018049
0.05746440495569749,0.08870835446414826,-0.06663763173725601,0.07937710962426905,0.06159206107717919,0.9882653955085,0.11505302103153045,0.060477656613928996,0.9880338463778193,0.12099408838326602
0.05741808036501195,0.08887402737835154,-0.06658338339193888,0.08324959518389807,0.07118731109171687,0.9867960282703324,0.11931248705855932,0.06002563345432969,0.9882295818261062,0.11927573942886813
0.05736898354782699,0.08905160469324402,-0.06652633716964151,0.0890518194498168,0.08603996275507307,0.9848060723683464,0.1217534023312476,0.061865622311409574,0.9880688585502782,0.11802306833526341
0.05749762121141511,0.08886466708147206,-0.06654621282874795,0.08869498468288185,0.08820283723470047,0.9853241446908232,0.116145557676137,0.0640656322708636,0.9878958258660597,0.11627346231110051
0.05744959466580408,0.08882753935187981,-0.06660727982975789,0.08475079211360569,0.08443564991958029,0.986141806652315,0.1149445973420399,0.06918200448182661,0.9873829387134379,0.11616680126119684
0.05762599977560684,0.08848752276933597,-0.06662937953181736,0.08057897701860109,0.07510865720947879,0.9882208764252668,0.1062319293342417,0.07367792505720797,0.9870887943485798,0.11500324287569771
0.05785112500453449,0.08799164004075871,-0.06663725648951567,0.07813611259842396,0.06334490383430816,0.9904296652331808,0.09450532421937882,0.07570162616029107,0.9871405698783958,0.11256375985616199
0.058057124257357214,0.08741840751077867,-0.06671445596298553,0.07431459705037081,0.051137747268821705,0.9924836730454883,0.08269476511134469,0.07420815275909717,0.9877431809551069,0.10794115186756414
0.0581675149197618,0.08715922650164074,-0.06672413563194679,0.07243496131635889,0.049212975494718654,0.9931658554436058,0.07715468229915039,0.07106896195952597,0.9886531562655746,0.10191860833050573
0.05821379806359634,0.08690635948756095,-0.06663126464779456,0.0735326866627774,0.05051669790767892,0.9933302223647024,0.07304842865979047,0.06599420983846967,0.9898708919793405,0.094960754948869
0.05828795515962526,0.0867305548124894,-0.0665575614294871,0.07743937553872829,0.06407383254753235,0.9926090546419998,0.06800709860443781,0.06254720916887432,0.9909115934009378,0.08808383222434049
0.058301324913281875,0.0866164213127047,-0.06646316884161385,0.07890257923020641,0.07307246782411825,0.9920098754002872,0.06596365386428647,0.06092389744095111,0.9917498889363624,0.08108655458466149
0.05828064546352674,0.0866066280578745,-0.06650613571775099,0.07500794495185073,0.07334889484944239,0.9923545816869772,0.06500868841661142,0.06067250281808878,0.9923404182594636,0.07519752016785729
0.05834905188706053,0.08650507653043438,-0.06651921185679449,0.07507341269251648,0.07438108175836207,0.9924498308867818,0.06224765209931427,0.06224909966438208,0.9926290133528356,0.07058928129356243
0.05842467251875784,0.08637251317787112,-0.0666293931847835,0.06931186727235754,0.05910628523542945,0.9942291160425588,0.05666384293950821,0.06338746223104039,0.9928783623524181,0.06687057812615725
0.05858004289412488,0.08613265265060879,-0.0666941944170506,0.06873530959321272,0.04659470300301812,0.9952768304442778,0.0502834812737651,0.06301342330365463,0.9931799302096574,0.06303183512253062
0.05857142439644801,0.08627565216502188,-0.06679412087851644,0.0684239261262404,0.046485572412570605,0.9953772567211812,0.04879935091250768,0.062437548232924786,0.9934723636891546,0.05956768115863298
0.05852343758279655,0.08635341987937209,-0.06685077796316208,0.07093736208406604,0.04619864718059651,0.9951899673157258,0.049300257751088296,0.05988395032336248,0.9938410654996862,0.056895275322440195
0.05845671936751196,0.08656173708045492,-0.06677722074809789,0.0758674440455399,0.05938728674299849,0.9939380881612347,0.052956263085940515,0.05792892445463111,0.9941165244655353,0.05503707663981926
0.05841611003227876,0.08667636293578987,-0.06673423585660443,0.07779100364674751,0.07115455923985886,0.9929215351707872,0.05470290252274452,0.057615447938976265,0.9941975178203657,0.053564821512124085
0.05849793975131168,0.0866226684430641,-0.06673286902458353,0.08022640812237725,0.07501012495783997,0.9925552872962056,0.05264216066149521,0.0577053112531875,0.9942125830217107,0.052192608449578515
0.05844808498940768,0.08660622143295049,-0.06678258753307753,0.07936236796525252,0.0670108712534228,0.9931629897330312,0.05327705729183328,0.05883453782718652,0.9940602792632072,0.05170878192848199
0.058350006666559213,0.08653726357175133,-0.06683555372346944,0.07477785421028571,0.058368106668640826,0.9940905080577358,0.05277777759166295,0.06051645263656117,0.9938908046365579,0.05206510997389608
0.058718076461175,0.08590134325628518,-0.06682553184319984,0.07826600242223472,0.043182997947370634,0.9951458778026492,0.041162371006431775,0.060044656284389805,0.9938577505053375,0.0509741128444569
0.058780497404646186,0.08581097197741275,-0.06684849712746954,0.07569702745811661,0.04154686001019309,0.9955586061772111,0.03750842092095979,0.05938011526004645,0.9939104131998359,0.049289564725867
0.05885794848656167,0.08567019225603845,-0.06677136266810413,0.07779273435122341,0.0435397218829383,0.9953884395212796,0.035417995082819065,0.05711617742289502,0.9941176062512714,0.04678409786827815
0.058818786726169685,0.08554132405107526,-0.0665658506663146,0.0842574801669781,0.05453490296391232,0.9942343766949148,0.0377442677212279,0.05474194081204547,0.9943051550404322,0.04436143575377573
0.05899823785962344,0.08543307992678363,-0.06642744067294304,0.09211828545756393,0.058440121856684166,0.9933987305555878,0.035467462118162096,0.05237479751188027,0.99442564693463,0.04190790739044254
0.05907246694002183,0.0853617984122825,-0.06635243180301398,0.09304163896070522,0.06050375243606412,0.9932763065312932,0.0329353034326509,0.05144520910940046,0.9944418350486676,0.039001942553416616
0.059022668905868186,0.08535134520224635,-0.06633408402419527,0.09360173517142388,0.0633959716943735,0.9930812985003864,0.03176801125742151,0.05216347554164802,0.99429766225476,0.036000547362810664
0.05903181182181511,0.08529052912266841,-0.06637784386371293,0.08915547719178417,0.061462886907002336,0.9936944226252294,0.029069295593091182,0.05477488825016685,0.994090311515129,0.034272965160904736
0.05908400755314847,0.08515106601368591,-0.06645776051344038,0.0853355000063189,0.0475590399852638,0.9948985689786144,0.02515598753154928,0.055633771103748356,0.9939960204867576,0.03250833181956051
0.05905274315774705,0.08515689245681912,-0.06646695322096202,0.08677559905908484,0.04451700995317935,0.9948745896029066,0.02669790609642554,0.05577338368521139,0.9939226133555609,0.031262604821504274
0.05905169801084525,0.08515158260480607,-0.06646585418185498,0.08995191902269395,0.04432683423063153,0.9945896685898852,0.027113987377774932,0.05431508815188556,0.9939733693405556,0.029743993343867965
0.05899641462046951,0.0852031952791889,-0.06642977024075802,0.09766300792617576,0.04970597248961856,0.9935018814478982,0.03074517132259175,0.053067352528019134,0.9939881051823148,0.029069380373072003
0.05894261389429956,0.08554779615161565,-0.06629820071077397,0.10437706259534636,0.0603213011012804,0.9920433870919859,0.036286050790461225,0.05304128805162137,0.9938119738338409,0.02954805856704493
0.058895304226608665,0.08565047832053407,-0.06627956734350993,0.10535354775150316,0.06869611029285913,0.9913503464252446,0.03749621839598715,0.05379845070854789,0.9935646949659643,0.03036637387255427
0.05893495345138827,0.08564312674542117,-0.06631095029650558,0.10599929925622144,0.07017444018853622,0.9912203031952466,0.03635940585347811,0.05504295832019552,0.9932112493331106,0.031407818195466675
0.05892786684471313,0.08554785816978837,-0.06641768683496196,0.10110117995147792,0.05883907470184356,0.992559663555108,0.03379095621742257,0.05665439185113552,0.9928771199868963,0.032641385150591465
0.059024505687656326,0.08534425535438239,-0.06646767988990847,0.09876534412685603,0.051003192270731273,0.9933918454484502,0.02857833936152488,0.05758098932507151,0.9926652993934043,0.0329100184741772
0.05908019179886481,0.0851243761034334,-0.06648091103662829,0.09841155759716992,0.047719752575246716,0.9937400010643556,0.022777319463894958,0.058065691945730843,0.9925439183183288,0.03229049448648017
0.05918274091753081,0.08497435523603253,-0.06646768638895051,0.09638647659496306,0.04893691872204061,0.993985409414156,0.017545183989378158,0.057955827121791134,0.9926129937420792,0.030404782010306924
0.059236748598984375,0.08485307132155201,-0.06642987096340658,0.0972564227550767,0.05515611083657089,0.9936118002828334,0.015316120363260759,0.05721794279826131,0.992837052769344,0.027409077663563913
0.0592968538654457,0.08470272702110271,-0.06629998185888741,0.10159294027663132,0.056384095694713365,0.9931464104598148,0.012645368545057295,0.055459083569954694,0.9930936333457103,0.023858956256288217
0.059336670520861674,0.0846015316563409,-0.06627512154093051,0.09872663557398724,0.0576049304590815,0.9933949805031512,0.010057117265989393,0.0536634393228898,0.9934043015325541,0.02010148645807546
0.059347087646781024,0.08455430791540867,-0.06632387941273521,0.09530337189085752,0.060961786628427,0.9935570748512136,0.006727560090559578,0.05396668388383029,0.993546788860568,0.016235287011380755
0.05935758922800456,0.08451779516522348,-0.06634282112111034,0.09318046843214133,0.06230171790353226,0.9936846078794244,0.005176126775721355,0.05558075897423035,0.9935886120649927,0.012892113784837329
0.05939885821177548,0.0845055582603437,-0.0663540738084869,0.09580206715700187,0.06693954847435776,0.9931394860931836,0.003875008380982923,0.05832644410267486,0.9935028242119687,0.010191783630135731
0.0594714903239815,0.08433085808955781,-0.06636655131388086,0.09682267573514076,0.05598297962988212,0.9937258906408842,0.00037592699290398533,0.05933302423236648,0.9934657501015026,0.0077390326306393375
0.05954174460861163,0.08417244410348829,-0.0664207725085349,0.09757300109271172,0.04391260238618437,0.9942559660607148,-0.002505774271815361,0.057726808739454176,0.9935577737840576,0.005193047682771227
0.05953870959111845,0.08421892619190749,-0.06644315680118074,0.10006200327624563,0.04645971908142334,0.9938926537406414,-0.002548209556585333,0.05630904065184149,0.9936643799670334,0.0030225365253939073
0.05936396022749237,0.08442703165938137,-0.06637934033589155,0.10357397845441488,0.06452601417254791,0.9925251709054754,0.0016166723533724233,0.05729776689662242,0.9935401214530799,0.0018167586807345617
0.05930189342607181,0.08457040368050682,-0.06635536708644563,0.10701115643227653,0.07991253562765357,0.9910297547664928,0.00475686246333716,0.0600050167536549,0.9931790757266908,0.0015352304482740514
0.059230844807995786,0.08467449684202405,-0.06637038327319822,0.10759484559548874,0.08972049464141925,0.9901174517641074,0.006404177926116353,0.06392198485906737,0.9926694819959303,0.0017106663269019456
0.05917811174061999,0.08467530509685682,-0.06637516553873979,0.10723357158632307,0.0897302402495247,0.9901526904602744,0.006861755205148332,0.06717779796980546,0.992242796905515,0.0021373444446398182
0.05909539228182621,0.0846351780213413,-0.06637617112115779,0.1073283380346667,0.08682409440735142,0.9903980097352816,0.007347921844920949,0.07158367150944388,0.9917673853475719,0.003133343709213778
0.05911564111211429,0.08454671932593723,-0.06646975480343065,0.10361319969879766,0.07414289546540898,0.9918333232442998,0.005813454736176184,0.0759022848064758,0.9914212935166538,0.004321804996069696
0.05914721883520356,0.08415891622433737,-0.06660760672685062,0.09464540921264804,0.0478223045746347,0.9943565478911628,-0.0032144265581100077,0.07609693987693435,0.9914875641095843,0.004226631138708977
0.05930276705022953,0.08401419307463973,-0.06664046049999063,0.09064532003082706,0.0463066641364481,0.9947410973416312,-0.0113702377902073,0.07349417558606294,0.9918041250290344,0.0023713582610547235
0.059319995183638285,0.08394685250944706,-0.06659423553489513,0.09124271870918234,0.05048927760820901,0.9944572319301384,-0.013431941368186616,0.06929085301185646,0.9922937646238422,-0.00022704228630564063
0.059461413149980276,0.08393803212584007,-0.06645180881480561,0.10185174656859272,0.06609647940118099,0.9924791012684836,-0.015579226049439806,0.06591599369182255,0.9926311431244679,-0.003367528568527892
0.0594466082581846,0.08397204080216256,-0.06641846632069047,0.10247510541436096,0.06986959280817094,0.9921715126852152,-0.014587016466424303,0.06307875834305778,0.9929195462994593,-0.006431638807323939
0.059461531116835886,0.08411251292107011,-0.06637523023602188,0.10426861253340708,0.07964430273603684,0.9912536311233416,-0.014180566698899487,0.06205307381858433,0.9930417779263243,-0.009507137170726867
0.05955477484672661,0.08399164004913193,-0.06631017375796511,0.10523192362594452,0.08623855016195257,0.9905160507074384,-0.019159950571099503,0.06378102448951926,0.9928535961353455,-0.01307476650033758
0.059554178026788314,0.0839554513751831,-0.06633475011084722,0.10566527577887998,0.08147684522461249,0.9908581411222724,-0.019912424763977657,0.06858881601094476,0.9923538237397886,-0.015460194815461696
0.05972485809248568,0.08376663160193187,-0.06640093120724587,0.10482416696927048,0.06456029597803202,0.992037604115298,-0.026556473313905843,0.07119647770259949,0.9919676104217408,-0.017629657033133128
0.05989576847727135,0.0835520667799598,-0.06646017677685434,0.1073353213696167,0.0528395796462837,0.99232381349868,-0.03131378048303115,0.07153223513661011,0.9916628363601022,-0.02018420547811114
0.059793294220923825,0.08362653674613651,-0.06642350374772292,0.1083476949725002,0.053397297400661584,0.992285686050152,-0.027903655585464638,0.06971806627939284,0.9916352056146239,-0.021944838268971978
0.05954683474619382,0.08378380990099776,-0.06638685181793735,0.11248641179494658,0.06703339524754548,0.9911337235165828,-0.022522453993049748,0.06931289519930342,0.9914869500191047,-0.02307847220134716
0.059469155585026384,0.0838961485336416,-0.06634220937136981,0.11769122613766662,0.08116730478802607,0.9895522045794236,-0.018629808037470687,0.06953046692101619,0.9912438890842574,-0.023714078106857377
0.05949769156970877,0.08386263344314604,-0.06637725920842807,0.11634870277314276,0.08399334718503339,0.9894216238038128,-0.021282511046302143,0.06920972363859919,0.9910875423837402,-0.024017301031886262
0.05949572535791675,0.08385213966711742,-0.06640321689243411,0.11097809412295323,0.0830171808409869,0.990067748246636,-0.023619422638041468,0.06942977158379549,0.9909746291157953,-0.02454687215675249
0.05959233174103956,0.08370736688669811,-0.06646080845335656,0.10910058162569147,0.07758782269522889,0.9905782625382484,-0.02884234485499755,0.07129084682910936,0.9907661517476437,-0.024873425234051134
0.05975318580559962,0.0834321643689172,-0.06651086085888548,0.10587274093130138,0.06205867578796492,0.9917836906936028,-0.03612204804037469,0.07260786056363523,0.9906889913469205,-0.025560320599385733
0.059806804184260424,0.08313858268654882,-0.06648590584075897,0.1067607697812674,0.05183496761484105,0.9921276795383646,-0.039974178489459056,0.0723846705942324,0.9906664189880944,-0.027284681014241943
0.05998402451874385,0.08292191719256634,-0.06647725522806057,0.10467056573195548,0.04783729361148943,0.9921251112178602,-0.049431111270702266,0.06964237036051024,0.9908080458025624,-0.031128774911049564
0.06009818946719131,0.08284751280886837,-0.0664368259555605,0.10913373457173182,0.0598147173497182,0.9907478942213414,-0.054135319265084296,0.06659200072646623,0.9909788586085507,-0.03620099080070866
0.06011837258108382,0.08283697460180695,-0.06634350799188027,0.11493624385428708,0.07117766653229289,0.9893301648326884,-0.05430683710764492,0.06476118920464609,0.9909657930412469,-0.04091875166661474
0.06004830086535734,0.08284325525907216,-0.06630815095989763,0.11240715467621737,0.07390668045700649,0.989442429633454,-0.05390833931738402,0.0634596891497919,0.9908764618107894,-0.0452457397636637
0.05998566011161055,0.08285586146326808,-0.06630446399483347,0.1092913746776906,0.07726044833829919,0.9895567748203444,-0.05351264855057861,0.0634129213845162,0.9907305349939496,-0.04877006886303243
0.060043626096187526,0.08286273720448523,-0.06632280404287992,0.1078640721365106,0.0844797649452384,0.9889491466754218,-0.05664002253363438,0.06661593412126951,0.9903256001342088,-0.05170120807635544
0.06000672249069833,0.08286940690436517,-0.0663252067166279,0.10881616340390196,0.0830794742417026,0.9889722300792589,-0.056486987663724814,0.07107943506796412,0.9898748216400536,-0.054060180815536284
0.05995648960553024,0.08278287637944715,-0.06645302764684763,0.10398240487523527,0.05940706061150053,0.9911395719046104,-0.057452659884413775,0.07273225892510839,0.9897340303095875,-0.055206116331780616
0.06010138808633436,0.0825039743174201,-0.06649480506178335,0.10533575941611316,0.041875828107098084,0.9915134438114506,-0.06365434636984663,0.07016956046187696,0.9898433945367466,-0.05656597734674662
0.06009972442778477,0.08259920566803403,-0.06652774522978139,0.1054601454524382,0.0421646031302144,0.9914933352027576,-0.06357100712988288,0.0660248371187228,0.9901524188753277,-0.057889430207066335
